Id,Url,Region,Region_url,Price,Year,Manufacturer,Model,Condition,Cylinders,Fuel,Odometer,Title_Status,Transmission,Vin,Drive,Size,Type,Paint_Color,Image_url,Description,State,Latitude,Longitude
7049526429,https://seattle.craigslist.org/see/ctd/d/seattle-2013-toyota-prius-three1-owner/7049526429.html,seattle-tacoma,https://seattle.craigslist.org,10950,2013,toyota,prius,excellent,4 cylinders,hybrid,92763,clean,automatic,JTDKN3DU9D5553781,fwd,compact,hatchback,silver,https://images.craigslist.org/00707_bhCHX3yhehK_600x450.jpg,"2013 TOYOTA PRIUS    ***********CLEAN TITLE***********  MORE INFO: PLZ CALL/TEXT 425-443-1631  OR   425-445-2346***********      Vehicle Information  Make: TOYOTA Model: PRIUS Trim: THREE Exterior Color: SILVER Interior Color: D-GREY Engine: 1.8L Fuel: Hybrid Transmission: Continuously Variable Drive: FWD Miles:  92,763 VIN: JTDKN3DU9D5553781 Stock #: 17TOYOPH    Dealership Info  EZ DEALS AUTO SALES 13300 LAKE CITY WAY NE SEATTLE, WA 98125  Phone:425-443-1631 206-362-8000 425-445-2346  Price:  $11,750.00       Features **OFFERING A 1-OWNER, MINT CONDITION TOYOTA PRIUS THREE W/SOLAR ROOF**WELL SERVICED & 92K MILES**NEWER TIRES & BRAKES**RUNS & DRIVES LIKE NEW**50 PLUS MPG**NON-SMOKER & FULLY DETAILED**LOADED W/Air Conditioning; Power Windows; Power Locks; Power Steering; Power Mirrors; Power Sunroof; Tilt Wheel; AM/FM CD/MP3/Navigation/Backup Camera/Bluetooth System/Smart Key/Push Start; Satellite; Immobilizer; Remote Keyless Entry; Daytime Running Lights; Dual Front Airbags; Side Airbags; Head Airbags; Rear Head Airbags; Active Seatbelts; All Wheel ABS; Cruise Control; Alloy Wheels; ECO & PWR Mode.        EZ DEALS AUTO SALES    ezdealsautosale.com 2013 TOYOTA PRIUS - Stock # 17TOYOPH Offered by: EZ DEALS AUTO SALES 56022-17TOYOPH-79973-7876725",wa,47.717,-122.301
7048374647,https://billings.craigslist.org/ctd/d/billings-2003-chevy-silverado-2500-ls/7048374647.html,billings,https://billings.craigslist.org,7495,2003,chevrolet,silverado 2500hd,like new,8 cylinders,gas,201827,clean,automatic,1GCHK29G13E184221,4wd,full-size,truck,white,https://images.craigslist.org/00B0B_howxuStGDjs_600x450.jpg,"Available at Standard Auto Sales 1503 Broadwater ave. Billings, MT 59102 standardautosales.net  Need help with financing? We have options for most credit situations. We never charge a doc fee! Extended service contract available. We buy cars and take consignments! Call or text today to find out more. (406) 281-0038   Options Description Front Bumper Color - Chrome Rear Bumper Color - Chrome Front Air Conditioning Front Air Conditioning Zones - Dual Steering Wheel Trim - Leather Center Console Cruise Control Power Steering Abs - 4-Wheel Axle Ratio - 4.10 Power Brakes Clock In-Dash Cd - Single Disc Radio - Am/Fm Trip Computer Daytime Running Lights Exterior Entry Lights Headlights - Auto On/Off Power Windows Front Airbags - Dual Power Door Locks Front Seat Type - Split-Bench Upholstery - Cloth Anti-Theft System - Alarm Rear Seat Type - Split-Bench Window Defogger - Rear Steering Wheel - Tilt Gauge - Tachometer Side Door Type - Dual Rear-Hinged Access Side Mirror Adjustments - Power Side Mirrors - Heated Wheels - Chrome Rearview Mirror - Auto-Dimming   Welcome to Standard Auto Sales, located in Billings, MT, where quality service and customer satisfaction come first. We are here to help you find a vehicle that fits your lifestyle from our wide selection of used cars, trucks, and SUVs. We pride ourselves on a hassle-free car buying experience where your needs come first. Swing by to let us exceed your expectations while finding the perfect vehicle! Do you need financing for your next used vehicle purchase? Do you have a good credit, bad credit or no credit history situation? We work with a variety of financial institutions and we will work hard to get you approved quickly and easily, at the best rate possible! Apply now or call us at (406) 245-1785 to schedule a test drive today! We work with customers from all over the area, including; Billings, Lockwood, Yegen, Hesper, Mossmain, Laurel, Park City, Molt, Indian Arrow, Huntley, Shepherd, Ballantine, Worden, Acton, Comanche, Billings Heights, Silesia, Rockvale, Newton, Nibbe, Anita, Pompeys Pillar, Bull Mountain, Waco, Toluca, Hardin, Kingley, Custer, Dunmore, Crow Agency, Garryowen, Benteen, Lodge Grass, Forty Mile Colony, Bighorn, Myers, Hysham, Sanders, Roundup, Klein, Elso, Lavina, Belmont, Broadview, Columbus, Reed Point, Quebec, Greycliff, Big Timber, Sourdough, Carney, Melville, Ryegate, Golden Valley Colony, Shawmut, Harlowton, Springwater Colony, Parkman, Aberdeen, Springdale, Bridger, Red Lodge, Bearcreek, Cowley, Lovell, Powell, Bozeman and everywhere in between! Apply for financing to get started or call us at (406) 245-1785 for any inquiries. We look forward to working with you!",mt,45.7772,-108.554
7048088043,https://atlanta.craigslist.org/nat/ctd/d/marietta-2004-honda-cr-with-miles/7048088043.html,atlanta,https://atlanta.craigslist.org,3495,2004,honda,cr-v,good,4 cylinders,gas,160000,clean,automatic,,fwd,mid-size,SUV,green,https://images.craigslist.org/00C0C_asg4Ut0yeD5_600x450.jpg,"This is a 2004 Honda CR-V with 160,000 miles, it runs and shifts smooth! Here are some answers to commonly asked questions..                              1.) Yes, I deal cars and no I DO NOT charge any extra fees other than the price of the car                                     2.) I DO NOT sell cars thatâs been in a lot of bad accidents.                                3.) This car or any car that I put up for sale will have current emissions and a CLEAN title because I donât buy or sell cars with salvaged or rebuilt titles.                4.) This vehicle and all my vehicles have been throughly checked by mechanics and ready to go anywhere otherwise I wouldnât have it up for sale.                                         Thanks and hope the info was helpful..",ga,33.9891,-84.4853
7041991179,https://tulsa.craigslist.org/ctd/d/norman-2018-honda-accord-ex-15t-low/7041991179.html,tulsa,https://tulsa.craigslist.org,23988,2018,honda,accord,like new,4 cylinders,gas,30000,clean,automatic,,fwd,full-size,sedan,black,https://images.craigslist.org/00y0y_dIZzbU8m72n_600x450.jpg,"THIS ONE OWNER 2018 HONDA ACCORD JUST ARRIVED ON OUR LOT WITH ROUGHLY 30,000 MILES ON IT AND IS IN PRISTINE CONDITION INSIDE AND OUT. IT IS LOADED WITH THE EX-L PACKAGE, IT HAS LUXURY LEATHER SEATING, TOUCHSCREEN STEREO, BLUETOOTH, MOUNTED STEERING WHEEL CONTROLS, CRUISE CONTROL, DUAL CLIMATE CONTROLS, HEATED FRONT SEATS, POWER SUNROOF, BACK UP CAMERA, PUSH BUTTON START, REMOTE START, KEYLESS ENTRY AND ALARM AND SO MUCH MORE! PLUS WITH SUCH LOW MILES AND A SUPER CLEAN CARFAX, THE PREVIOUS ONE OWNER HAS LEFT THIS LUXURY SEDAN IN REMARKABLE RUNNING AND DRIVING CONDITION. PRICED AT A STEAL, SO DONT HESITATE AND CONTACT ME TODAY!  CALL OR TEXT KYLE AT LANDERS CHEVROLET OF NORMAN AT 405 343 7511 FOR MORE INFORMATION!                                                                  payments figured at 4.99% for 72 mths wac",ok,35.2204,-97.4577
7049557203,https://cleveland.craigslist.org/cto/d/cleveland-98-acord/7049557203.html,cleveland,https://cleveland.craigslist.org,1600,1998,honda,accord,good,6 cylinders,gas,150000,clean,automatic,,fwd,mid-size,sedan,silver,https://images.craigslist.org/00h0h_8gBlcY1t0tH_600x450.jpg,98  4 DOOR HONDA FRESH TUNE UP OIL CHANGE NEW BRAKES WATERPUMP AND COOLANT FLUSH,oh,41.4735,-81.7398
7043646183,https://syracuse.craigslist.org/ctd/d/rush-2003-dodge-ram-3500-st-quad-cab/7043646183.html,syracuse,https://syracuse.craigslist.org,17815,2003,ram,3500,excellent,6 cylinders,diesel,150000,clean,other,3D3MA48CX3G813387,rwd,full-size,truck,black,https://images.craigslist.org/00E0E_96fS2js4dLW_600x450.jpg,"2003 Dodge Ram 3500 ST Quad Cab Long Bed 2WD DRW - $17,815 Year: 2003 Make: Dodge Model: Ram 3500 VIN: 3D3MA48CX3G813387 Stock # 813387 Mileage:Â 150,000 Color: Black Trim: ST Quad Cab Long Bed 2WD DRW Engine: 5.9L L6 OHV 24V TURBO DIESEL Trans: 6 Speed Seller's Comments:  Vehicle Options Air ConditioningCargo Area TiedownsDriver AirbagFront Air DamFront Split Bench SeatFull Size Spare TireInterval WipersPassenger AirbagPickup Truck Cargo Box LightSecond Row Folding SeatSteel WheelsTowing Preparation Package Visit our virtural showroom: www.tuftrucksnfinecars.com Â  Address:  7283 W Henrietta RdÂ Rush, NY Â Schedule your test drive today:   585-254-3310 Â  copy/paste link below for more photos and info.  http://www.tuftrucksnfinecars.com/2003-Dodge-Ram3500/Used-Truck/Rush-NY/5775/13332484/Craigslist/Details.aspxBatchID: 9PK6DV6HWSID: 13332484",ny,43.0024,-77.6672
7050035707,https://asheville.craigslist.org/cto/d/hendersonville-2011-dodge-ram-wd-diesel/7050035707.html,asheville,https://asheville.craigslist.org,18000,2011,ram,2500,good,6 cylinders,diesel,183400,clean,automatic,,4wd,full-size,truck,white,https://images.craigslist.org/00o0o_eXJ0qVmITFa_600x450.jpg,"2011 Dodge Ram 2500 3/4-ton 4WD with Cummins 6.7L engine and automatic transmission. Base ST model w/ alloy rims.  Very basic truck, but not an abused ""work truck"". Recent service within the last year includes: a new radiator (did not overheat, only started to leak at a seam between the tank and the core- replaced before it became an issue); belt, hoses and thermostat changed while the radiator was out; brakes serviced with new HD pads and rotors. Tires are in excellent shape.  No rust issues. Good running truck, just looking to upgrade.   Not interested in trades unless you happen to have a 2012+ white Ram 3500 DRW crew cab. Due to spam, please leave a message or text with call-back info.",nc,35.3464,-82.525
7042134931,https://knoxville.craigslist.org/ctd/d/knoxville-2013-honda-cr-ex-4wd-5-speed/7042134931.html,knoxville,https://knoxville.craigslist.org,16995,2013,honda,cr-v,good,4 cylinders,gas,64154,clean,automatic,2HKRM4H74DH633372,4wd,full-size,SUV,blue,https://images.craigslist.org/00u0u_1aiqMEqfkYC_600x450.jpg,"2013 Honda CR-V EX-L 4WD 5-Speed AT with Navigation - $16,995  Year: 2013 Make:Honda Model:CR-V Trim:EX-L 4WD 5-Speed AT with Navigation Mileage:64,154 Stock #:633-372 VIN:2HKRM4H74DH633372 Trans:5 Speed Automatic Color:Blue Vehicle Type:SUV State:TN Drive Train:AWD Engine:2.4L L4 DOHC 16V  Notes   Vehicle Options Air ConditioningAlloy WheelsAutomatic HeadlightsCargo Area CoverCargo Area TiedownsChild Safety Door LocksDaytime Running LightsDriver AirbagDriver Multi-Adjustable Power SeatElectronic Brake AssistanceElectronic Parking AidFog LightsFront Air DamFront Power Lumbar SupportFront Side AirbagHeated Exterior MirrorInterval WipersKeyless EntryLeather Steering WheelPassenger AirbagPower WindowsRear WiperSecond Row Folding SeatSeparate Driver/Front Passenger Climate ControlsSide Head Curtain AirbagSteering Wheel Mounted ControlsSubwooferTelescopic Steering ColumnTire Pressure MonitorTraction ControlTrip ComputerVehicle Stability Control System  Karns Motor Company Rob 7447 Oak Ridge Hwy Knoxville TN 37931 865-691-3352BatchID: LJTYD94T7QID: 13652447",tn,35.9836,-84.0906
7037789109,https://waco.craigslist.org/ctd/d/elm-mott-2002-chevrolet-silverado/7037789109.html,waco,https://waco.craigslist.org,2595,2002,chevrolet,silverado,good,6 cylinders,gas,255276,clean,automatic,1GCEC14W82Z207168,rwd,mid-size,truck,white,https://images.craigslist.org/00b0b_3kMcmzOKepB_600x450.jpg,"This truck is ready to meet its new owner! Come out and check this out today! Great buy! Clean inside and out! Test drive this today! Check out our full inventory @bearcountryautosales.com  ONLY $2595 plus tax title and license CALL FOR A CASH PRICE TODAY!    This vehicle is located and easily accessible near the following cities: *Bear Country Auto* *BearCountry* Bear country Auto Sales* *www.bearcountryautosales.com * BYOTautoparts.com* Waco* Bryan* *Dallas Fort Worth* *Fort Worth* *DFW* *Ft. Worth TX* *Waco* * ElmMott* *Ross* *West* * Gholson* * Leroy* *BYOT* *Downtown* *MidCities* *dfw* *metroplex* *Dallas* * *Front Wheel Drive* *All Wheel Drive* *4 Doors* *Doors* *Bad Credit* *Bankruptcy* *First time buyer*, *Automotive* *Group 1* *Penske* *Pickup* *Pick up Truck* lease, cheap, affordable, reliable, use, car, cars, truck, trucks, van, vans, suv, suvs, auto, dealer, dealers, dealerships, buy here pay here, *BHPH*,financing, drivetime, drive time, low, no, bad, poor, credit, malo, mal, credito, sale, sales, in house, Bad Credit Car Loan Loans / Finance /Financing / Instant / Fast / EZ / Easy / Group / Online / Internet / Approve / Approval / Quick / Special / Issues / Deal / Deals / Ap. / Ap / Apply / Application / Cheap / Import / *Sport* *SE* *SE 4dr SUV 4WD* *Bad Credit* *For Sale* *Clean* *Cheap* *Used* *Like New* / Dealers / Approved / Condition / Low / Motors / Miles / Mile / Mileage / Dealer / used / Wheels / Wheel / Drive / Sign / Today / Now / Vehicle / Seats / Seating / Seat / Auto / Interior / Exterior / Warranty / Mal Credito, *BAD* *Credit* *Finance* *Financing* *Loan* BHPH FREE, FICO, BEACON, CREDIT, INSTANT, INSTANT APPROVAL, MONEY, MONEY DOWN, LOW PAYMENTS, FLEXIBLE PAYMENTS, FUEL EFFICIENT, FAMILY SIZE, SEDAN, COUPE, TRUCK, PICKUP, COLORS, MILES, MILEAGE, FAMILY, SINGLE, LOCAL *no credit* *Espanol* *Habla espanol* *Passport* *For Sale* *Clean* *Cheap* *Used* *Certified* *pre-owned* *Like New* *fair* *good* *great*. *AWD* *4 wheel drive* *4x4* *Diesel* *small car* *compact* *mid-size car* *large cars* *suv* *truck* *car* *sedan* *wagon. *all prices* *all makes* *all models* *all years*, * Classic**1984* *1990* *1991* *1992* *1993* *1994* *1995* *1996* *1997* *1998* *1999* *2000* *2001* *2002* *2003* *2004* *2005* *2006* *2007* *2008* *2009* *2010* *2011* *2012* *2013* *2014* *2015* *2016* *2017* *2018* 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 Bad Credit Bankruptcy First time buyer no credit For Sale Clean Cheap Used pre-owned Like New fair good great. Bad Credit Bankruptcy First time buyer, cheap, affordable, reliable, use, auto, dealer, dealers, dealerships, buy here pay here, BHPH,financing, drivetime, drive time, low, no, bad, poor, credit, malo, mal, credito, sale, sales, in house, Bad Credit Car Loan Loans / Finance /Financing / Instant / Fast / EZ / Easy / Group / Online / Internet / Approve / Approval / Quick / Special / Issues / Deal / Deals / Ap. / Ap / Apply / Application / Cheap / Check / Import / Sport SE SE 4dr SUV 4WD Bad Credit For Sale Clean Cheap Used Like New / Dealers / Approved / Condition / Low / Motors / Miles / Mile / Mileage / Dealer / used / Wheels / Wheel / Drive / Sign / Today / Now / Vehicle / Seats / Seating / Seat / Auto / Interior / Exterior / Mal Credito, BAD Credit Finance Financing Loan BHPH FREE, FICO, BEACON, CREDIT, INSTANT, INSTANT APPROVAL, NO MONEY, NO MONEY DOWN, 0, $0 MONEY, $1,0 DOWN, $0 DOWN, LOW PAYMENTS, FLEXIBLE PAYMENTS, FUEL EFFICIENT, COUPE, COLORS, MILES, MILEAGE, SINGLE, LOCAL no credit Espanol Habla espanol ITIN Passport For Sale Clean Cheap Used Certified pre-owned Preowned Pre owned Like New fair good great. all prices all makes all models all years Front Wheel Drive All Wheel Drive 4 Doors Doors, Auto, Automotive Pickup Group, cheap affordable reliable use, car, cars, truck, trucks, van, vans, suv, suvs, auto, dealer, dealers, dealerships, BHPH, drivetime, drive time, Sport SE SE 4dr SUV 4WD Motors / Miles / Mile / Mileage / Dealer / used / Wheels / Wheel / Drive / Sign / Today / Now / Vehicle / Seats / Seating / Seat / Auto / Interior / Exterior / Warranty / FUEL EFFICIENT, FAMILY SIZE, SEDAN, COUPE, TRUCK, PICKUP, COLORS, MILES, MILEAGE, FAMILY, SINGLE, Used pre-owned Preowned Pre owned Like New fair good great. AWD front wheel drive 4 wheel drive 4x4 Diesel small car compact New mid-size car large cars suv truck.",tx,31.6725,-97.1138
7044023829,https://syracuse.craigslist.org/ctd/d/syracuse-2008-chevrolet-silverado/7044023829.html,syracuse,https://syracuse.craigslist.org,16585,2008,chevrolet,silverado 2500hd,good,8 cylinders,gas,129152,clean,automatic,1GCHK23K78F146006,4wd,full-size,truck,black,https://images.craigslist.org/01212_hHF7lrkQ9TK_600x450.jpg,"2008 Chevrolet Silverado 2500HD 4WD Crew Cab 153"" LT w/1LT - $16,585  Year: 2008 Make:Chevrolet Model:Silverado 2500HD Trim:4WD Crew Cab 153"" LT w/1LT Mileage:129,152 Stock #:3154 VIN:1GCHK23K78F146006 Trans:Automatic Color:Black Vehicle Type:Truck State:NY Drive Train:4WD Engine:Engine, Vortec 6.0L Variable Valve Timing V8 SFI (353 hp [262.8 kW] @ 5400 rpm, 373 lb-ft of torque [505.6 N-m] @ 4400 rpm)  Notes 2008 CHEVY 2500HDCREW CAB SHORT BOX4X46.0L VORTEC GAS ENGINELT PACKAGEPOWER WINDOWSPOWER LOCKSÃâÃÂ DUAL CLIMATE CONTROL129,000 MILESÃâÃÂ SUPER SUPER CLEAN OUT OF STATE TRUCK  Vehicle Options Air cleaner$COMMA high-capacityAir dam$COMMA BlackAlternator$COMMA 125 ampsAssist handle$COMMA front passenger (Also includes rear assist handles in the headliner on Extended and Crew Cab models)Audio system feature$COMMA speaker system (Includes 4 speakers on Regular Cab and 6 speakers on Extended and Crew Cab Models.)Battery$COMMA heavy-duty 600 cold-cranking amps$COMMA maintenance-free with rundown protection and retained accessory powerBrakes$COMMA 4-wheel antilock$COMMA 4-wheel discBumper$COMMA front chrome$COMMA includes chrome bumper end capsBumper$COMMA rear chrome$COMMA step-style with padCoat hooks$COMMA rear driver and passenger sideCooling$COMMA auxiliary external transmission oil cooler$COMMA heavy-duty air-to-oilCooling$COMMA external engine oil cooler$COMMA heavy-duty air-to-oil$COMMA integral to driver side of radiator tankCruise control$COMMA electronic with set and resume speed$COMMA located on steering wheelCup holders$COMMA front (Also includes rear cupholders on Extended and Crew Cab models)Door handles$COMMA BlackEngine$COMMA Vortec 6.0L Variable Valve Timing V8 SFI (353 hp [262.8 kW] @ 5400 rpm$COMMA 373 lb-ft of torque [505.6 N-m] @ 4400 rpm)Exhaust$COMMA aluminized stainless-steel muffler and tailpipeFour wheel driveFrame$COMMA hydroformedGlass$COMMA Solar-Ray deep-tinted (all windows except light-tinted glass on windshield and driver-and front passenger-side glass) (With Regular Cab models$COMMA includes rear window. With Extended Cab models$COMMA includes rear and rear quarter windows. With Crew Cab models or (C49) rear-window defogger$COMMA includes light-tinted rear window.)Grille$COMMA chrome surroundGVWR$COMMA 9200 lbs. (4173 kg)Instrumentation$COMMA analog with speedometer$COMMA fuel level$COMMA engine temperature$COMMA tachometer$COMMA voltmeter and oil pressure indicatorsLamps$COMMA dual cargo area lampsLighting$COMMA interior with dome and reading lights$COMMA illuminated entry feature and backlit instrument panel switchesMirror$COMMA inside rearview auto-dimming with 8-point compass and outside temperature displayPickup box$COMMA fleetsideRear axle$COMMA 3.73 ratioRecovery hooks$COMMA front$COMMA frame-mountedSeat adjuster$COMMA manual lumbar control on the driver-sideSeat$COMMA rear 60/40 folding bench (folds up)$COMMA 3-passenger$COMMA folding (includes child seat top tether anchor) (Requires Extended or Crew Cab Models.)Spare tire lock keyed cylinder lock that utilizes same key as ignition and door (Not available with (ZW9) pickup box delete or (VF7) rear bumper delete.)Steering column$COMMA Tilt-Wheel$COMMA adjustable with brake/transmission shift interlockSteering wheel$COMMA leather-wrapped with theft-deterrent locking featureSteering$COMMA power$COMMA recirculating ballSuspension Package$COMMA Handling/Trailering$COMMA heavy-duty includes 35mm twin tube shock absorbers and 36mm front stabilizer barSuspension$COMMA front independent$COMMA torsion barSuspension$COMMA rear 2-stage multi-leaf springs$COMMA semi-ellipticTire carrier$COMMA outside spare$COMMA winch-type mounted under frame at rear (Orders with (ZW9) Pickup box delete will not include a Spare Tire Carrier unless a spare tire is ordered)Tire Pressure Monitoring System (does not apply to spare tire)Transfer case$COMMA electronic shift with rotary dial controls (Requires 4WD models)Visors$COMMA driver and front passenger$COMMA sliding with clip and illuminated vanity mirror on driver and passenger-side$COMMA Opal Gray-coloredWheels$COMMA 4-16"" x 6.5"" (40.6 cm x 16.5 cm) 8-lug chrome-styled steel includes chrome center caps and steel spare (spare wheel will not cosmetically match the other 4 wheels) Spare not included with (ZW9) pickup box delete unless a spare tire is ordered (Upgradeable to (PY0) 4 - 16"" x 6.5"" (40.6 cm x 16.5 cm) 8-lug polished forged aluminum wheels)Windows$COMMA power with driver Express-DownWipers$COMMA front intermittent wet-arm with pulse washers  Ontario Auto Aric 2500 Burnet Ave. Syracuse NY 13206 315-699-7998BatchID: NAXIWG0CEPID: 13680701",ny,43.0588,-76.1022
7049761515,https://cincinnati.craigslist.org/ctd/d/cincinnati-2010-chevrolet-silverado/7049761515.html,cincinnati,https://cincinnati.craigslist.org,0,2010,chevrolet,silverado 1500,excellent,8 cylinders,gas,118587,clean,automatic,3GCRKTE32AG176065,4wd,mid-size,truck,red,https://images.craigslist.org/00Z0Z_8K01HfONMPn_600x450.jpg,"2010 Chevrolet Silverado 1500 LTZ - Victory Red   Available at:  	â Phone: (513) 854-0574 ext: 0350 	TEXT 0350 followed by your message to (513) 854-0574  â Vehicle Website:  http://classifieds.usedcar.zone/r?P=13753659&U=1 â FINANCE APPLICATION:  http://classifieds.usedcar.zone/r?P=13753659&U=3     	Year: 2010 	Make: Chevrolet 	Model: Silverado 1500 	Miles: 118587 	Exterior Color: Victory Red 	Interior Color: Ebony 	Series LTZ 	Engine: Gas/Ethanol V8 5.3L/323 	Doors: 4 	Stock #: D71042 	VIN: 3GCRKTE32AG176065  														 Seller Notes:  , 2010 Chevrolet Silverado 1500 LTZ    Equipment & Feature List:   Tires  P275/55R20 Touring  Blackwall  Includes All-Season 17 Blackwall SpareConvenience Package  Includes (Jf4) Adjustable Power Pedals And (Ud7) Rear Parking AssistMirror  Inside Rearview With Rear Camera DisplaySunroof  Power  With Express-Open  Extended Cab Retracts Above Roof  Crew Cab Retracts Into Roof  Includes (Ug1) Universal Home RemoteUniversal Home RemoteRearview Camera SystemRear Axle  3.08 RatioWheels  4-20 X 8.5 (50.8 Cm X 21.6 Cm) Chrome-Clad Aluminum  Includes (Qss) P275/55R20 Touring Blackwall Tires And (Z60) High-Performance Suspension PackageSeats  Front Bucket  Includes 10-Way Power Driver And Front Passenger Seat Adjusters Including 2-Way Power Lumbar Control  Heated Seat Cushions And Seatbacks  2-Position Driver Memory  Adjustable Outboard Head Restraints  Floor Console And Storage Pockets (Std)Gvwr  7000 Lbs. (3175 Kg)  (Std)Engine  Vortec 5.3L Variable Valve Timing V8 Sfi Flexfuel  Capable Of Running On Unleaded Or Up To 85% Ethanol (With Gas - 315 Hp [234.8 Kw] @ 5200 Rpm  335 Lb-Ft Of Torque [452.2 N-M] @ 4000 Rpm  With E85 Ethanol - 326 Hp [243.1 Kw] @ 5300 Rpm  348 Lb-Ft Of Torque [469.8 N-M] @ 4400 Rpm)  Aluminum Block (Std)Ebony  Leather-Appointed Seat TrimRear Parking Assist  Ultrasonic  With Audible WarningLtz Plus Package  Includes Includes (Ug1) Universal Home Remote  (A60) Locking Tailgate  (Ppa) Ez-Lift Tailgate And (S41) Rear Wheelhouse Liner  Lpo.Tailgate  Ez-LiftVictory RedLpo  On The Job Package  Includes The Following Dealer-Installed Accessories: (Vzx) Skid-Resistant Bed Liner  Lpo  (Rw1) Bedrail Protectors  Lpo And (Sc0) Bed Mounted Tie-Down Hooks  Lpo.Audio System  Am/Fm Stereo With Mp3 Compatible 6-Disc Cd Changer  Seek-And-Scan  Digital Clock  Auto-Tone Control  Radio Data System (Rds)  Automatic Volume  Theftlock  Auxiliary Input Jack  Usb Port And 36 Cross-Band PresetsPedals  Power-Adjustable For Accelerator And BrakeLpo  Rear Wheelhouse LinerPaint  SolidTailgate  LockingLtz Preferred Equipment Group  Includes Standard EquipmentLpo  Bed LinerLpo  Tie-Down Hooks  Bed-MountedTransmission  6-Speed Automatic  (Std)Lpo  Bedrail ProtectorsSuspension Package  High-Performance  Includes 36Mm Front Stabilizer BarTow HitchLocking/Limited Slip DifferentialFour Wheel DrivePower SteeringAbsFront Disc/Rear Drum BrakesTires - Front All-SeasonTires - Rear All-SeasonConventional Spare TireAutomatic HeadlightsFog LampsHeated MirrorsPower Mirror(S)Integrated Turn Signal MirrorsPower Folding MirrorsPrivacy GlassIntermittent WipersAm/Fm StereoCd PlayerMp3 PlayerAuxiliary Audio InputPremium Sound SystemMp3 PlayerAuxiliary Audio InputSteering Wheel Audio ControlsSatellite RadioTelematicsRequires SubscriptionBluetooth ConnectionPower Driver SeatPower Passenger SeatBucket SeatsHeated Front Seat(S)Driver Adjustable LumbarPassenger Adjustable LumbarSeat MemoryClimate ControlMulti-Zone A/CA/CLeather SeatsPower Driver SeatPower Passenger SeatRear Bench SeatPower OutletFloor MatsLeather Steering WheelPower WindowsKeyless EntryPower Door LocksKeyless EntryPower Door LocksRemote Engine StartCruise ControlRear DefrostPower OutletDriver Vanity MirrorPassenger Vanity MirrorDriver Illuminated Vanity MirrorPassenger Illuminated Visor MirrorFront Reading LampsTraction ControlStability ControlAdjustable Steering WheelDaytime Running LightsAutomatic HeadlightsDriver Air BagPassenger Air BagPassenger Air Bag SensorFront Head Air BagFront Side Air BagTelematicsTire Pressure Monitor     This Chevrolet Silverado 1500 is offered by:  Jake Sweeney Used Car SuperStore      33 W Kemper Rd  Cincinnati, OH 45246      Phone: (513) 854-0574 ext: 0350    DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this *Chevrolet Silverado 1500*, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Jake Sweeney Used Car SuperStore at (513) 854-0574.     2010 Chevrolet Silverado 1500 LTZ || 13753659 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Chevrolet || Silverado 1500 || LTZ || Jake Sweeney Used Car SuperStore || Crew Cab Pickup || Chevrolet Silverado 1500 || Used Cars || Cincinnati || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Chevrolet Silverado 1500 || 2010 Chevrolet Silverado 1500 || Chevrolet Silverado 1500 LTZ || Silverado 1500 LTZ || Victory Red || 2010 *Chevrolet Silverado 1500* LTZ || Crew Cab Pickup || Chevrolet Crew Cab Pickup || Silverado 1500 Crew Cab Pickup  	    Silverado 1500 Hard to Find Crew Cab Pickup    5138540574",oh,39.2868,-84.4683
