id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,description,state,lat,long
7044616089,https://albuquerque.craigslist.org/ctd/d/albuquerque-1998-dodge-ram-3500-st-quad/7044616089.html,albuquerque,https://albuquerque.craigslist.org,24995,1998.0,ram,3500,good,8 cylinders,diesel,52369.0,clean,automatic,1B7MF3364WJ209973,4wd,full-size,truck,silver,https://images.craigslist.org/00Y0Y_5cvrWN7mrMm_600x450.jpg,"1998 Dodge Ram 3500 ST Quad Cab 8-ft. Bed 4WD - $24,995  Year: 1998 Make:Dodge Model:Ram 3500 Trim:ST Quad Cab 8-ft. Bed 4WD Mileage:52,369 Stock #:AQ2057 VIN:1B7MF3364WJ209973 Trans:Automatic Color:Silver/White Vehicle Type:Truck State:NM Drive Train:4WD Engine:5.9L L6 OHV 24V TURBO DIESEL  Notes 1998 DODGE RAM 3500 DUALLY 4X4ÃâÃÂ ÃâÃÂ 5.9 FREAKIN CUMMINS!!! AMAZING MILES ONLY 52K MILES! 1OWNER! THIS ONE IS A FREAKING UNICORN AND IMMACULATE  Vehicle Options 4x4Air ConditioningAlarm SystemAM/FMAnti-Lock BrakesCassetteCDDieselDriver AirbagFront Split Bench SeatFull Size Spare TireLeather Steering WheelPassenger AirbagPower BrakesPower LocksPower MirrorsPower SteeringPower WindowsRunning BoardsSecond Row Folding SeatTinted Windows  A Quality Auto Sales Inc. Shawn Richesin 921 Eubank Blvd NE Albuquerque NM 87112 505-275-9999BatchID: 9Y97XVA23EID: 13720879",nm,35.0865,-106.564
7046161240,https://columbiamo.craigslist.org/cto/d/rhineland-2017-chevrolet-silverado-1500/7046161240.html,columbia / jeff city,https://columbiamo.craigslist.org,30000,2017.0,chevrolet,silverado,excellent,8 cylinders,gas,66000.0,clean,automatic,,4wd,full-size,truck,silver,https://images.craigslist.org/00v0v_2jo7W3MfyS7_600x450.jpg,"2017 Chevy Silverado LT Z71 5.3L V8 One owner - bought new October 2017 66,000 miles 4"" Fabtech lift 20"" x 10"" Hostile Alpha matt black wheels Serviced every 3k at a Chevy dealership Toolbox included  Selling because I need a 3/4ton for work.  $30,000 Not interested in Trades.  Please call or text Tyler at  show contact info . Leave a message if I dont answer and I will get back to you as soon as I can.",mo,38.7173,-91.5198
7040890693,https://albuquerque.craigslist.org/ctd/d/albuquerque-2018-chevrolet-suburban-suv/7040890693.html,albuquerque,https://albuquerque.craigslist.org,0,2018.0,chevrolet,suburban,excellent,8 cylinders,gas,46468.0,clean,automatic,1GNSKHKC7JR360637,4wd,full-size,SUV,silver,https://images.craigslist.org/00L0L_lThkjfgv8sm_600x450.jpg,"2018 Chevrolet Suburban 4WD 1500 LT   â° Contact Information:  â â¶ (866) 407-9859 â Use extension 0027 when prompted.   Address: Quality Buick GMC 7901 Lomas Blvd NE Albuquerque, NM 87110    â° Vehicle Details:  â  Year: Â Â Â Â  2018 â  Make: Â Â  Chevrolet â  Model:Â Â  Suburban â  Series:Â Â Â  4WD 1500 LT â  Miles: Â Â  46468 â  Stock #: 19QP232 â  VIN: Â Â Â Â  1GNSKHKC7JR360637 â  Exterior Color: Silver Ice Metallic â  Interior Color: Jet Black/dark Ash  Certified 2018 Chevrolet Suburban 4WD 1500 LT, silver ice metallic exterior, jet black/dark ash interior, 46,468 miles, Stock #19QP232, VIN: 1GNSKHKC7JR360637, 2018 Chevrolet Suburban 4WD 1500 LT  Equipment / Features:     DISCLAIMER:  While every reasonable effort is made to ensure the accuracy of the information for this 2018 Chevrolet Suburban 4WD 1500 LT, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Quality Buick GMC at (866) 407-9859. â»  2018 Chevrolet Suburban 4WD 1500 LT || 13732002 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Chevrolet || Suburban || 4WD 1500 LT || Chevrolet Suburban || Used Cars || Used Car || Albuquerque || Used Lot || Bad Credit || No Credit || Financing || Chevrolet Suburban 4WD 1500 LT || Suburban || Suburban 4WD 1500 LT Suburban  SUV  Suburban Hard to Find    8664079859",nm,35.0881,-106.559
7049447810,https://stockton.craigslist.org/ctd/d/tracy-2006-honda-cr-lx-4wd/7049447810.html,stockton,https://stockton.craigslist.org,5995,2006.0,honda,cr-v,good,4 cylinders,gas,114400.0,clean,automatic,,4wd,mid-size,SUV,black,https://images.craigslist.org/00U0U_cQDRl3Za5wc_600x450.jpg,"2006 *** Honda CRV LX 4WD*** Quality Used Cars @ Affordable Prices! Call (or text) â (209)-292-3385  Rite Auto Sales  3602 Mars Way Suite 111, Tracy, CA 95377  ____________________________________________________________________________________________________  Year : 2006 Make : Honda Model : CRV Trim : LX Mileage : 114,400 Transmission : Automatic  Exterior Color : Black Interior Color : Black Series : 4WD Condition : Excellent   This Honda CR-V is ready and waiting for you to take it home today. We believe in building consumer confidence and will stand by this belief through providing this full SERVICE HISTORY report. We know safety is key for purchasing a vehicle. We also know that this vehicle has never been in any kind of wreck.   Looking for power? Look no further! This 2.4L L4 DOHC 16V engine has all the power that you want in a vehicle. Under the hood of this SUV rests a fuel efficient 2.4L L4 DOHC 16V engine that works to keep your wallet closed.   Everyone has credit problems but at Rite Auto Sales we don't feel this should prevent you from affording transportation. Our GUARANTEED FINANCING will do the heavy lifting, get you approved, and have you back on the road in no time. With approved credit and a low down payment you can get this CR-V today with monthly payments that you can afford today! What are you waiting for? Call (209) 321-8579 right now! Are you a bargain shopper? We have a deal for you. This SUV is beneath the BLUE BOOK value.   With amazing deals at Rite Auto Sales, you will be sure to drive away smiling.   -Easy Financing  -Bad Credit/No Credit Financing Programs   CARFAX AVAILABLE UPON REQUEST  2006 *** Honda CR-V 4WD *** *Honda**CRV**CR-V**Civic**SUV**RAV4*JUKE*  Quality Used Cars @ Affordable Prices! Call (or text) â (209)-292-3385  Rite Auto Sales  3602 Mars Way Suite 111, Tracy, CA 95377",ca,37.6567,-121.495
7044612855,https://stockton.craigslist.org/ctd/d/stockton-2019-jeep-wrangler-suv-sport/7044612855.html,stockton,https://stockton.craigslist.org,0,2019.0,jeep,wrangler,excellent,6 cylinders,gas,2172.0,clean,automatic,1C4GJXAGXKW655461,4wd,mid-size,SUV,red,https://images.craigslist.org/01414_7fCkMx5q8zJ_600x450.jpg,"2019 Jeep Wrangler Sport Utility - (Red Clearcoat)    âºâº(209) 330-8097 use extension 0383ââ  TEXT/SMS: Please text 0383 followed with your message to (209) 330-8097    ð VEHICLE WEBSITE: http://classifieds.usedcar.zone/r?P=13694952&U=1   ð INSTANT CREDIT APPROVAL: http://classifieds.usedcar.zone/r?P=13694952&U=3    â¨ Vehicle Details: â¨    Year: 2019   Make: Jeep   Model: Wrangler   Trim: Sport Utility   Miles: 2172   Stock #: 18711   VIN: 1C4GJXAGXKW655461   Exterior Color: Red Clearcoat   Interior Color: Black   Engine: 3.6L V6 24V VVT   Doors: 2  SELLER Notes for this Jeep Wrangler:  CARFAX One Owner. Clean CARFAX. Red Clearcoat 2019 Jeep Wrangler Sport 4WD 8 Speed Automatic 3.6L V6 24V VVT Hard Top!!. br br 100,000 Mile Powertrain Limited Warranty INCLUDED!!! br br br Q Certified Pre Owned means you get the reassurance of a 2 yr 100,000 Mile Powertrain Limited Warranty, a 160 point inspection reconditioning, 24 7 roadside assistance, trip interruption services, rental car benefits, and a complete CARFAX vehicle history report. Equipment/Feature List:  Intermittent WipersPower SteeringCruise ControlPrivacy GlassBucket SeatsTrip ComputerBrake AssistKeyless StartTow HooksFloor MatsBrake Actuated Limited Slip DifferentialBack-Up CameraEngine ImmobilizerDriver Air BagQuick Order Package 24S Sport S  -Inc: Engine: 3.6L V6 24V Vvt Upg I W/Ess  Transmission: 8-Speed Automatic (850Re)  Front 1-Touch Down Power Windows  Speed Sensitive Power Locks  Power Heated Mirrors  Automatic Headlamps  Leather Wrapped Steering Wheel  Security Alarm  Remote Keyless Entry  Sun Visors W/Illuminated Vanity MirrorsA/CTires: 245/75R17 All Terrain  -Inc: Goodyear Brand TiresTire Pressure MonitorTransmission: 8-Speed Automatic (850Re)  -Inc: Tip Start  Dana M200 Rear Axle  Hill Descent ControlFront Side Air BagConventional Spare TireBlack  Cloth Low-Back Bucket SeatsPassenger Air Bag SensorRear Bench SeatAdjustable Steering WheelTires - Rear All-SeasonDriver Adjustable LumbarStability ControlCloth SeatsAm/Fm StereoSteering Wheel Audio ControlsAnti-Spin Differential Rear Axle  -Inc: Bridgestone Brand Tires  Tires: 245/75R17 All-TerrainWheels: 17' X 7.5' Tech Silver Aluminum  (Std)Passenger Air BagMp3 PlayerAbsConvertible Soft TopGvwr: Tbd  (Std)Aluminum WheelsFirecracker Red ClearcoatTires - Front All-SeasonFour Wheel DriveEngine: 3.6L V6 24V Vvt Upg I W/Ess  (Std)Fog LampsAuxiliary Audio InputVariable Speed Intermittent Wipers4-Wheel Disc BrakesTraction ControlBlack 3-Piece Hard Top  -Inc: Freedom Panel Storage Bag  Rear Window Defroster  Rear Window Wiper/Washer  No Soft TopBluetooth ConnectionRollover Protection Bars     This Jeep Wrangler is offered by:   Toyota Town of Stockton    2150 E Hammer Ln   Stockton, CA 95210   Phone: (209) 330-8097 ext: 0383   DISCLAIMER:  While every reasonable effort is made to ensure the accuracy of the information for this Jeep Wrangler, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Toyota Town of Stockton at (209) 330-8097. 2019 Jeep Wrangler Sport Utility || 13694952 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Jeep || Wrangler || Sport Utility || Toyota Town of Stockton || SUV || Jeep Wrangler || Used Cars || Stockton || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Jeep Wrangler || 2019 Jeep Wrangler || Jeep Wrangler Sport Utility || Wrangler Sport Utility || Red Clearcoat || 2019 *Jeep Wrangler* Sport Utility || SUV || Jeep SUV || Wrangler SUV   Wrangler Hard to Find SUV  2093308097",ca,38.0202,-121.287
7043670871,https://tulsa.craigslist.org/ctd/d/tulsa-2008-dodge-grand-caravan-se-free/7043670871.html,tulsa,https://tulsa.craigslist.org,3800,2008.0,dodge,grand caravan,good,6 cylinders,gas,165784.0,clean,automatic,2D8HN44H78R676802,fwd,full-size,mini-van,white,https://images.craigslist.org/00Y0Y_cbPC1zr3oLy_600x450.jpg,"2008 Dodge Grand Caravan SE FREE WARRANTY!!  Ocean Auto Sales (400+ REVIEWS) 918-417-1119 (Text/Call) Â  NO HAGGLE, STRESS FREE LOW PRICING OUR BOTTOM DOLLAR GUARANTEED! FREE WARRANTY WITH EVERY CAR IN AND OUT IN 20 MINUTES, NO EXTRA FEES Â  400+ 5-STAR GOOGLE REVIEWSÂ  NO FINANCING AVAILABLE Carfax for Every Car! - No Doc Fees Call (or text) 918-417-1119 **Out of State Customers Receive a Free $20 Gas Card!** **Just for Visiting Us, No Purchase Necessary!** 60+ Cars Available from $2000-$5000 Cash Largest Inventory of Reliable, Cheap Cash Cars All Cars Fully Inspected Oklahoma's Highest Rated Used Dealership Free Warranty Included on All Cars  ÃâÃÂ Year : 2008Make : DodgeModel : Grand CaravanMileage : 165,784 milesTransmission : AutomaticExterior Color : WhiteInterior Color : BlackSeries : Mini-VanDrivetrain :  FWDCondition : GoodVIN : 2D8HN44H78R676802Stock ID : 676802Engine : 3.3LDescription of this Dodge Grand Caravan SE FREE WARRANTY!! Mini-Van  Free Warranty Included. We have this 2008 Dodge Grand Caravan now available, runs and drives great with 3.3L V6 Engine, Automatic Transmission, Cloth Interior, 3rd Row Seating, Power Windows and Locks, Good Tires, Good Heat and AC, and much more. It has 165K Miles, clean title, and has been inspected to ensure that it is a good, reliable car. We have a free Carfax for every vehicle with no extra dealer fees or pushy sales, we are the highest rated dealer in Oklahoma with 450+ Google reviews Call or text 918-417-1119 for availability, please be a serious buyer and prepared to buy this vehicle if it meets your expectations  ÃâÃÂ Ocean Auto Sales 2660 OK-167, Catoosa, OK 74015 We Are Located 2 Miles North of the Hard Rock Casino on 193rd.Or use the link belowto view more information!http://OceanTulsa.com* No Haggle Low Pricing - Our Bottom Dollar Guaranteed!* We Have NO Hidden Doc or Title Fees* We Do Not Pressure You When You're Browsing* 400+ Reviews and Thousands of Happy Customers* We're Not Sales People, We're Here To Help (All Cars Have Flat Rate Commission)Warranty Terms and DisclaimerWe include a Free Powertrain Warranty with Every PurchaseBelow are terms and conditions that apply to this offer.Warranty Covers Engine, Transmission, Drive Axle Assembly, and Roadside AssistanceNationwide Coverage, Most Reputable Shops will Work with your WarrantyAll Warranties are Provided and Covered through a 3rd Party, Cars Protection Plus.Additional Coverage and Longer Term Warranties are Available for Additional CostExcludes Vehicles 20+ Years Old and 200,000+ Miles Exception Can be Made for Most Cars with Additional $150 FeeExcludes Diesel Vehicles, Exotic Cars, Most High End Luxury Cars, and Land Rovers.Ocean Auto Sales - Top Rated Used Dealer in OK <div id=Carfax for Every Car! - 350+ 5-Star Reviews - No Doc FeesCall (or text) (918) 417â1119Ocean Auto Sales 2660 OK-167, Catoosa, OK 74015Or use the link belowto view more information!http://OceanTulsa.comDisclaimer :  918-417-1119 text or call for availability to make sure vehicle is still available. Text is best after 6pm. We offer easy, no haggle low pricing on call cars. No extra fees Cash or card only, no dealer doc/title fees. 3% Added for Credit Cards 400+ 5-star reviews on Google (Search ""Ocean Auto Sales Tulsa""). CALL OR TEXT US BEFORE VISITING TO VERIFY AVAILABILITY   **We include a Free Powertrain Warranty with Every Purchase**   *Dodge* *Caravan* *Dakota* *Dodge* Durango* Dodge* *Grand Caravan* *Automatic* *SE FREE WARRANTY!!* *Dodge* *White* *Automatic* *Mini-Van* *3.3L* *FWD* *Ocean Auto Sales* *Call us today at (918) 417â1119* *Dodge Grand Caravan SE FREE WARRANTY!! Mini-Van FWD 3.3L* *Dodge* *SE FREE WARRANTY!!* *Dodge Grand Caravan SE FREE WARRANTY!! Mini-Van FWD 3.3L**Dodge* *White* *Automatic* *Mini-Van* *3.3L* *FWD* *Call us today at (918) 417â1119* *Dodge* *White* *Automatic* *Ocean Auto Sales* *Mini-Van* *3.3L* 2004 2003 2002 2001 2000 1999Carfax for Every Car! - 350+ 5-Star Reviews - No Doc FeesCall (or text) (918) 417â11192008 Dodge Grand Caravan SE FREE WARRANTY!!  Ocean Auto Sales  918-417-1119 (Text/Call)",ok,36.1929,-95.759
7046988517,https://utica.craigslist.org/ctd/d/rome-2015-gmc-sierra-1500-slt-crew-cab/7046988517.html,utica-rome-oneida,https://utica.craigslist.org,25900,2015.0,gmc,sierra 1500,excellent,8 cylinders,gas,82056.0,clean,automatic,3GTU2VEC9FG206434,4wd,full-size,truck,black,https://images.craigslist.org/00v0v_3tJxSqk9jb7_600x450.jpg,"2015 GMC Sierra 1500 SLT Crew Cab Short Box 4WD - $25,900Fazio's Auto Sales has been proudly serving the community for 25 years! With the finest selection of quality pre - owned vehicles in the CNY area , stop down and see why we are the largest pre - owned dealership in the area! We offer financing for people with Great Credit , Poor Credit , or No Credit. With our easy , no hassle process , we make the car buying process enjoyable not stressful! With over 100 vehicles available we are sure to have the vehicle that fits your needs. So stop down to 1025 E Dominick St Rome , Ny and see just how easy our process is! You won't be disappointed , and we look forward to meeting you!  Year: 2015 Make:GMC Model:Sierra 1500 Trim:SLT Crew Cab Short Box 4WD Mileage:82,056 Stock #:3461 VIN:3GTU2VEC9FG206434 Trans:Automatic Color:BLACK Vehicle Type:Truck State:NY Drive Train:4WD Engine:5.3L  Notes 2015 GMC Sierra 1500 SLT INCLUDES WARRANTY, 125 POINT INSPECTION, 4X4, ABS brakes, Alloy wheels, Chrome Door Handles, Compass, Deep-Tinted Glass, Dual-Zone Automatic Climate Control, Electronic Stability Control, EZ Lift & Lower Tailgate, Front dual zone A/C, Front Frame-Mounted Black Recovery Hooks, Heated door mirrors, Heated Driver & Front Passenger Seats, Heated front seats, Illuminated entry, Leather Wrapped Steering Wheel w/Cruise Controls, Low tire pressure warning, Power Adjustable Pedals, Power Folding & Adjustable Heated Outside Mirrors, Rear step bumper, Rear Vision Camera w/Dynamic Guide Lines, Rear Wheelhouse Liners, Remote Keyless Entry, Remote keyless entry, Remote Vehicle Starter System, Single Slot CD/MP3 Player, Trailering Equipment, Turn signal indicator mirrors, Variably intermittent wipers. Priced below KBB Fair Purchase Price! We stand behind every car.  Vehicle Options 4x4Adjustable PedalsAir ConditioningAlarm SystemAlloy WheelsAM/FMAnti-Lock BrakesAutomatic Climate ControlAutomatic HeadlightsAux Audio JackBack Up SonarBackup CameraBed CoverBluetoothBucket SeatsCargo Area TiedownsCDCD ChangerChild Safety Door LocksChrome WheelsDaytime Running LightsDriver AirbagDriver Multi-Adjustable Power SeatElectrochromic Exterior Rearview MirrorElectrochromic Interior Rearview MirrorElectronic Brake AssistanceFog LightsFront Air DamFront Power Lumbar SupportFront Power Memory SeatFront Side AirbagFront Side Airbag with Head ProtectionFront Split Bench SeatFull Size Spare TireHandsfree WirelessHeated Exterior MirrorHeated SeatsHeated Steering WheelHigh Intensity Discharge HeadlightsInterval WipersKeyless EntryLeather SeatsLeather Steering WheelLocking Pickup Truck TailgateMemory SeatsMP3 CD PlayerNavigationOn-StarOwners ManualPassenger AirbagPassenger Multi-Adjustable Power SeatPickup Truck Cargo Box LightPower BrakesPower LocksPower MirrorsPower SeatsPower SteeringPower WindowsRear DefrosterRemote IgnitionRun Flat TiresRunning BoardsSatellite RadioSecond Row Folding SeatSecond Row Heated SeatSecond Row Multi-Adjustable Power SeatSecond Row Side AirbagSeparate Driver/Front Passenger Climate ControlsSide Head Curtain AirbagSplash GuardsSteering Wheel Mounted ControlsTelematics SystemTelescopic Steering ColumnTilt WheelTinted WindowsTire Pressure MonitorTow PackageTowing Preparation PackageTraction ControlTrip ComputerVehicle Stability Control SystemVoice Activated Telephone1/2 Ton4WD/AWDABS BrakesAdjustable Foot PedalsAM/FM RadioCruise ControlDeep Tinted GlassLeather SeatNavigation AidPower Door LocksRear Window DefoggerTachometerTilt SteeringTilt Steering ColumnVehicle Anti-Theft  Fazio's Auto Sales Joe Fazio 1025 E Dominick St. Rome NY 13440 315-339-5320                         BatchID: R5QJ3PP5HVID: 13215782",ny,43.2048,-75.4408
7041672993,https://chico.craigslist.org/ctd/d/sacramento-2012-chevrolet-equinox-ltz/7041672993.html,chico,https://chico.craigslist.org,7990,2012.0,chevrolet,equinox,like new,6 cylinders,gas,150000.0,clean,automatic,2GNFLGE5XC6266448,4wd,mid-size,SUV,purple,https://images.craigslist.org/00606_jHAByut5Y2A_600x450.jpg,"GENERAL AUTO SALES CORP.Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â 845 Arden WayÂ  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Sacramento, CA 95815 Â  Â  Â  Â  Â  Â  Â CALL:Â Â (916) 584-9493Â ðÂ   COPY THIS LINK AND PASTE TO YOUR BROWSER FOR MORE INFORMATION:Â  Â  Â  Â  Â  Â  Â  Â  Â Â  www.GeneralAutoSalesCorp.com    VEHICLE SPECIFICATIONS  Â Â Â Â Â Â Â Â Â YEAR:Â Â  2012Â  Â Â Â Â Â Â Â Â MAKE:Â Â  Chevrolet Â Â Â Â Â MODEL:Â Â  Equinox Â  Â  Â  Â  Â  Â  Â VIN:Â Â  2GNFLGE5XC6266448Â  Â  Â  Â  Â  Â TRIM:Â Â  LTZ AWD 4dr SUVÂ  Â MILEAGE:Â Â  150,000 Â  Â  Â  COLOR:Â Â  Burgundy 	 / Black Â  Â  Â  Â  Â BODY:Â Â  SUV Â  Â  Â  Â TRANS:Â Â  Automatic 6-Speed Â  Â  Â  Â  Â ADÂ ID:Â Â  4AC0BAB85056A65A Â  Â  ENGINE:Â Â  3.0L V6 3.0L V6   Â  Â  Â  Â  Â FUEL:Â Â  Flex Fuel Â  Â  Â  Â DRIVE:Â Â  AWD    ð¥ ð¥ ð¥Â  GENERAL AUTO SALES CORPÂ -ð - FINE RIDES, BEST PRICES, EZ FINANCING!Â ð¥Â ð¥Â ð¥Â â FINANCING FOR ALL CREDIT SITUATIONS - GOOD, BAD, OR NO CREDIT!Â âÂ LOW INCOMEÂ - WE CAN HELPâ BAD CREDIT - WE CAN HELPâ FIRST TIME BUYER -Â WE CAN HELPâ NO CREDIT -Â WE CAN HELPâ REPOSSESSION -Â WE CAN HELPâ BANKRUPTCY -Â WE CAN HELPâ SSI INCOME -Â WE CAN HELPâ FORECLOSURE -Â WE CAN HELPâ EXTENDED WARRANTIES AVAILABLE! TRADE-INS WELCOME! WE BUY CARS!!Â â VISIT OUR WEBSITE OR STOP BY OUR STORE TODAY!COPY AND PAST THIS LINK FOR FINANCINGâª http://atmxi.com/financing/4505DEALER ADDRESS  General Auto SalesÂ  845 Arden Way Sacramento, CA 95815Â  48080  Call today! (916) 584-9493Â ðÂ   View our ENTIRE inventory @ www.GeneralAutoSalesCorp.com  ** Get a Free 3Months/3000 Mile Limited Powertrain Warranty by Mentioning this Ad !! **Subject to prior sale. The price listed for this vehicle does not include charges such as: License, Title, Registration Fees, State or Local Taxes, Finance Charges, Optional Credit or Liability Insurance, Delivery Fee, and negotiable State Documentary Service Fee. The Dealership makes no representations, expressed or implied, to any actual or prospective purchaser or owner of this vehicle as to the existence, ownership, accuracy, description or condition of this vehicle's listed equipment, accessories, price or any warranties. Vehicle Pricing - Where permitted by law, all dealer fees and amounts must be disclosed in a clear, conspicuous and legible fashion. There are no exclusions. The Dealership is not responsible for typographical errors in price or equipment listed. Any and all differences must be addressed prior to the sale of this vehicle.Â ** Get a Free 3Months/3000 Miles Limited Powertrain Warranty by Mentioning this Ad!! ** racing stripes, rear spoiler, low miles, backup camera, camera, 4-cyl, suv, sport utility vehicle, premium wheels, mag wheels, loaded, sun roof, bluetooth, bluetooth wireless, convertible, diesel, dually, hemi, turbo, roof rack, eco boost, eco boost turbo, cooled seats, parking sensors, alpine, lifted, Bad Credit, Financing, Credit, Bad Credit, Low payments, Roseville kareem, elk grove,Â  trucks, 4 wheel drive, bad credit, repo, retired, ssi, finance, warranty, financing, bank, credit union Good Credit ,heated seats, leather, leather seats, bose sound, moon roof, moonroof, pano roof, navigation, nav, nav system, quad seats, sensors, running boards, towing package, tow package, bed liner, lariat, certified warranty, warranty, CPO, factory warranty, 3rd row seat, third row seat, limited, sony sound, panoramic roof, dvd, dvd system, sport package, hybrid, power seats, low miles, cheap, electric, recaro seats, 2.5 liter, cd player, gas saver, 40 mpg, 45 mpg, 35 mpg, high mpg, 86,Â  expect best deals, simple process.  Leather ** wheels ** Fully loaded   chevy, All Wheel Drive, four door, 4 door, 4 dr, Used SUV, Used Vehicles, automatics, 2008, 08, 2009, 09, 2010, 10, 2011, 11, 2012, 12, 2013, 13, 2014, 14, 2015, 15, 2016, 16 AD ID: 4AC0BAB85056A65A",ca,38.6064,-121.448
7037740627,https://beaumont.craigslist.org/cto/d/hillister-07-chevy-malibu/7037740627.html,beaumont / port arthur,https://beaumont.craigslist.org,3995,2007.0,chevrolet,malibu,good,4 cylinders,gas,106524.0,clean,automatic,,fwd,full-size,sedan,silver,https://images.craigslist.org/00m0m_kab0sEI9vh3_600x450.jpg,"2007 Chevy Malibu, 2.2 engine, automatic transmission, a/c & power steering, power windows & power door locks, 106524 miles, $2495 plus TT&L. Call  show contact info  for details",tx,30.6935,-94.39
7043473548,https://cosprings.craigslist.org/ctd/d/colorado-springs-1996-chevrolet-tahoe-4/7043473548.html,colorado springs,https://cosprings.craigslist.org,2995,1996.0,chevrolet,tahoe,good,8 cylinders,gas,187062.0,clean,automatic,1GNEK13R0TJ366997,4wd,full-size,SUV,green,https://images.craigslist.org/01111_4tTjg4t3bCW_600x450.jpg,"1996 Chevrolet Tahoe 4-Door 4WD - $2,995  Year: 1996 Make:Chevrolet Model:Tahoe Trim:4-Door 4WD Mileage:187,062 Stock #:F10130 VIN:1GNEK13R0TJ366997 Trans:Automatic Color:GREEN Vehicle Type:SUV State:CO Drive Train:4WD Engine:5.7L V8 OHV 16V  Notes   Vehicle Options Air ConditioningAlloy WheelsDriver AirbagFull Size Spare TirePower Windows4WD/AWDABS BrakesCassette PlayerCruise ControlPower Door LocksRear Window DefoggerTachometerTilt Steering  South Tejon Motors Alan Nunley 934 S Tejon St Colorado Springs CO 80903 719-322-9770BatchID: VF03CQ3MWDID: 13695358",co,38.8205,-104.825
7043453350,https://wichitafalls.craigslist.org/ctd/d/norman-2016-dodge-charger-srt-392-only/7043453350.html,wichita falls,https://wichitafalls.craigslist.org,33725,2016.0,dodge,charger,like new,8 cylinders,gas,47100.0,clean,automatic,,rwd,full-size,sedan,grey,https://images.craigslist.org/00n0n_cgD1goHbGKD_600x450.jpg,FRESH TRADE IN AT LANDERS CJDR OF NORMAN OK-2016 Dodge Charger SRT 392-ONLY 47K MILES!! FRESH TRADE IN! SORRY FOR THE DIRTY PICS BEING DETAILED TODAY! TOO NICE OF A VEHICLE TO SLEEP ON!   THIS CHARGER IS LOADED! I DIDN'T EVEN KNOW THEY MADE THEM LIKE THIS!!  THIS CHARGER HAS IT ALL FROM BROWN LEATHER HEATED AND COOLED SEATS TO BLIND SPOT MONITORS AND BACK UP CAMERA'S THE DIFFERENT PERFORMANCE SETTINGS HOLY COW THIS THING IS COOL  BODY IS IN EXCELLENT CONDITION ALONG WITH THE INSIDE!   CALL OR TEXT FOR QUESTIONS AND INQUIRES (405)-694-5444  FRESH TRADE IN! SORRY FOR THE DIRTY PICS BEING DETAILED TODAY! TOO NICE OF A VEHICLE TO SLEEP ON!  PAYMENTS AS LOW AS $543 A MONTH W/ ZERO DOWN! PAYMENTS CALCULATED ON 72 MONTHS W/ ZERO DOWN WITH APPROVED CREDIT**,tx,35.2204,-97.4577
7049833808,https://phoenix.craigslist.org/wvl/cto/d/peoria-2006-toyota-prius/7049833808.html,phoenix,https://phoenix.craigslist.org,4500,2006.0,toyota,prius,like new,4 cylinders,hybrid,170000.0,clean,automatic,JTDKB20U863162421,fwd,mid-size,hatchback,silver,https://images.craigslist.org/01010_9XhMduuUAa6_600x450.jpg,"Clean Title, very good condition, passed emmission test for 2 years,  new start battery with 3 years warranty from O'Reilly, keyless entry, backup camera and much more.  Asking $4500 OBO. for more information text  602-748-8 six 42",az,33.6095,-112.238
